item_type	item_sku	external_product_id	external_product_id_type	brand_name	feed_product_type	item_name	manufacturer	part_number	standard_price	quantity	migrated_shipping_group_name	main_image_url	product_description	fulfillment_center_id	package_length	package_width	package_height	package_weight	package_weight_unit_of_measure	package_length_unit_of_measure	
craft-supplies	IME061	783583495554	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Mums Floral 3	Dee's Distinctively	IME061	10	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME061.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>4 dies. 1 set of dies cuts the background the other die set cuts the foregound. Layer the 2 pieces together to create 2 Mum.</div><div><br></div><div>Size: 2.23 x 1.84 in.</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME066	783583495608	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Cedar Shrub 	Dee's Distinctively	IME066	10	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME066.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>A 3 piece die that cuts out shapes so you can layer them to make a cedar shrub</div><div><br></div><div>Size: 2.66in X 1.43in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME071	783583495653	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Bell Floral Stem Left 	Dee's Distinctively	IME071	18	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME071.jpg	Bell Floral Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  Cuts 1 piece. The following dies are compatible with IME073, IME074, IME075,IME076, IME077. IME078, IME 079.   Size: 2.21in X 5.25. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME076	783583495707	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Floral Leaf 1	Dee's Distinctively	IME076	12	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME076.jpg	Bell Floral Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  2 die set cuts 2 floral leaves. Dies that are compatible are IME069, IME070, IME071, IME073, IME074, IME075.  Size:  1.64in X 3.23in. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME081	783583495752	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Small Tree Decorations	Dee's Distinctively	IME081	23	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME081.jpg	Christmas 2013 Collection. Coordinates with Christmas Tree Silhouette or Christmas Tree Stacker. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  This is a single die that cuts 8 separate decorations.   Size: 3.25in X 4. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME086	783583495806	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Mini Stars 	Dee's Distinctively	IME086	14	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME086.jpg	Christmas 2013 Collection. Coordinates with Christmas Tree Silhouette or Christmas Tree Stacker. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  Single die cuts 28 mini stars. Coordinates with Christmas Tree Silhouette (IME021) or Christmas Tree Stacker (IME025). Also with mini decorations (IME085)and Garland (IME089).  Size:  1.59in X 4.25in. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME107	728795253875	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - In My Thoughts	Dee's Distinctively	IME107	9.38	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME107.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.    Size: 2.3 x 1.5. A 3 piece die. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME102	728795253820	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - With Love	Dee's Distinctively	IME102	9.5	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME102.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.    Size: 2.9 x 1. 2 piece die cuts each word separately.  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME124	728795254049	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Secret Garden Flower 	Dee's Distinctively	IME124	17	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME124.jpg	Finished flower size: 3.87" x 2.09"<div>Largest flower is approx. 2"<br>&nbsp;  <div>This die is a 6 piece set. These flowers coordinate with flowers IME123, IME125, IME126 and Stems IME122.</div> </div>  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME097	728795253776	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Snow Caps	Dee's Distinctively	IME097	13	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME097.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.&nbsp;<div><br></div><div><br></div><div>A single die that cuts 21 separate snow pieces that you can add to your winter cards for snow detail.</div><div>&nbsp;Size: 3 x 1.9 </div>    	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME119	728795253998	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Gloria's Swan (right)	Dee's Distinctively	IME119	17	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME119.jpg	Finished Size: 3.3" x 2.9"  <div><br></div><div>A right facing swan die contains 3 pieces; 1 body and 2 wing pieces. This die coordinates with IME118 and IME120</div> 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME141	undefined	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies DUPLICITY 13	Dee's Distinctively	IME141	32	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME141.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>5.62" X 2.812"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME146	728795254261	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies NESTED OVAL 1	Dee's Distinctively	IME146	34	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME146.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>A versatile set of 7 oval dies.<br><br>Sizes: 050" x 3.50" to 2.75" x 5.875" <br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME167	728795254476	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies MINI DAMASK ORNAMENTS	Dee's Distinctively	IME167	15	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME167.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die cutting machines. <br><br>4 dies<br><br>Approx Size: 0.85" X 2.38' ea<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME172	728795254520	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies ALASKAN CEDAR SM.	Dee's Distinctively	IME172	18	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME172.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>6 dies to build your own Alaskan Cedar tree<br><br>Sizes: 0.55" x 1.0 to 1.25" x 1.75" <br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME192	728795254728	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies CLASSIC CANDLE SET	Dee's Distinctively	IME192	15	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME192.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die that cuts various numbers and letters: 0-9 and st, nd, rd, th<br><br>Size: 1.6" x 4.16" <br><br>Numbers are approx. 1.0" high<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME197	728795254773	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies FLAMINGO	Dee's Distinctively	IME197	21	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME197.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>6 dies to create a flamingo or hedgehog.<br><br>Size: 0.60" x 0.25" to 2.70" x 2.60"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME210	728795254902	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies FESTIVE FLOURISH 1	Dee's Distinctively	IME210	14.4	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME210 FESTIVE FLOURISH 1.jpg	Dee's Distinctively Dies FESTIVE FLOURISH 1 <br><br>Dee's Distinctively Dies are a unique line of dies created for   spectacular new dimensions in paper crafting. Compatible with most  leading die-cutting machines.<br><br>2 dies<br><br>Size: 4" X 1.99"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME092	728795253721	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Berry Sprigs	Dee's Distinctively	IME092	14.5	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME092.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug, Grand Calibur and Nellie's Press Boss die cutting machines.&nbsp;<div><br></div><div>A 4 piece die that cuts 4 berry sprigs.</div><div><br></div><div>&nbsp;Size: 3 x 1.8  </div>  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME225	728795255053	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies Santa	Dee's Distinctively	IME225	22	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME-225 SANTA.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>Size: 3.45" x 3.16"<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME114	728795253943	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Grandmothers/Grandfathers Day	Dee's Distinctively	IME114	8	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME114.jpg	Size: 4" x 1.69"  <div><br></div><div>Die cuts 3 words for Grandmothers Day or Grandfathers Day.</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME131	undefined	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies DUPLICITY 3	Dee's Distinctively	IME131	32	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME131.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die cutting machines. <br><br>1 die<br><br>Size: 5.62" X 2.812"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME157	728795254377	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies HOLLY FLOURISH SET	Dee's Distinctively	IME157	28.5	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME157.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>2 holly leaf dies<br><br>Size: 1.45" x 4.40" and 1.75" x 4.0"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME182	728795254629	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies RETRO CATS 3	Dee's Distinctively	IME182	21	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME182.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>2 dies<br><br>Sizes: 3.39" x 2.87"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME220	728795255008	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies FESTIVE WORDS	Dee's Distinctively	IME220	20.7	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME220 FESTIVE WORDS.jpg	Dee's Distinctively Dies FESTIVE WORDS <br><br>Dee's Distinctively Dies are a unique line of dies created for   spectacular new dimensions in paper crafting. Compatible with most  leading die-cutting machines.<br><br>4 dies<br><br>Sizes:<br>Smallest: 1.75" x 1.10"<br>Largest: 2.75" x 1.0"<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME232	728795255114	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - BUTTERFLY 1	Dee's Distinctively	IME232	17	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME232.jpg	Dee's Distinctively Dies - BUTTERFLY 1 <br><br>A beautiful outline of a nice-sized butterfly. Works great as an embellishment or a focal point on your card or layout.<br><br>Use with most leading die-cutting machines.<br><br>1 die<br><br> Size: 3.24" x 2.55"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME010	741360349247	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Candle Set	Dee's Distinctively	IME010	25	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME010.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.&nbsp;<div><br></div><div>5 piece die set that cuts 5 pieces to layer to form your candle.</div><div><br></div><div>Size: 2 1/2" x 5 1/4" </div>  	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME019	783583495141	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Flourish Set 2	Dee's Distinctively	IME019	14	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME019r.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div>5 piece die set cuts 5 pieces.</div><div><br></div><div>Finished size: 2.99 x 2.44 in.</div>	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME024	783583495196	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Christmas Tree 3	Dee's Distinctively	IME024	18	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME024.jpg	Compatible with Tree Silhouette IME021. Dee's Dies are created for spectacular new dimension in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div><div>Single piece die cuts 1 piece.</div><div><br></div><div>Size: 2.83 x 5.07 in.</div></div>  	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME034	783583495288	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Ornament Set 1	Dee's Distinctively	IME034	22	3	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME034new.jpg	Set of 2.  Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div><div>4 piece die. There are 2 pieces to cut and make a large ornament and 2 to make a smaller ornament.</div><div><br></div><div>Size: 4.06 x 5.46 in.</div></div>	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME047	783583495417	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Poinsettia	Dee's Distinctively	IME047	24.5	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME047.jpg	Christmas 2013 Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>7 piece die set.</div><div><br></div><div>Size: &nbsp;4.07in X 4.01in.&nbsp;</div> 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME052	783583495462	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Chickadee Extras 	Dee's Distinctively	IME052	20	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME052.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>1 die cuts out 22 pieces to add to IME002.</div><div><br></div><div>Size: 1.77in X 5.90in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME062	783583495561	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Garden Shrubs 	Dee's Distinctively	IME062	10	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME062.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>3 die set.</div><div><br></div><div>Size: 2.50in X 1.77in.&nbsp;</div>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME072	783583495660	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Stylized Sprig 	Dee's Distinctively	IME072	14	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME072.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  4 piece die cuts 4 sprigs.  Size: 3.35in X 2.12in. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME077	783583495714	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Floral Leaf 2	Dee's Distinctively	IME077	9	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME077.jpg	Bell Floral Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  2 die set cuts 2 floral leaves. Dies that are compatible are IME069, IME070, IME071, IME073, IME074, IME075.  Size:  1.18in X 2.24.	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME087	783583495813	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Small Merry Christmas	Dee's Distinctively	IME087	10	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME087.jpg	Christmas 2013 Collection. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  Single die cuts separate words 1 each of Merry and Christmas.  Size:  2.5in X 1.75in.	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME136	undefined	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies DUPLICITY 8	Dee's Distinctively	IME136	32	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME136.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die.<br><br>5.62" X 2.812"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME162	728795254421	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies PINE TREE SM.	Dee's Distinctively	IME162	14	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME162.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 pine tree die<br><br>Size: 2" x 3.88"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME187	728795254674	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies CLASSIC BELL SET	Dee's Distinctively	IME187	17	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME187.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>3 dies to create your own bell with ringer.<br><br>Sizes: 0.40" x 1.0" to 1.90" x 2.40"<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME152	728795254322	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies ELROSE ORNAMENT LG. 1	Dee's Distinctively	IME152	19	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME152.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br>Size:&nbsp; 3.94" x 3.18"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME177	728795254575	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies BELLA	Dee's Distinctively	IME177	23	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME177.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible most leading die-cutting machines.<br><br>1 die<br><br>Size: 2.75" x 3.80"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME202	728795254827	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies RORY	Dee's Distinctively	IME202	12	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME202.jpg	Dee's Distinctively Dies are a unique line of dies created for  spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines.<br><br>1 die<br><br>Size: 1.97" x 3.4"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME215	728795254957	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies SNOWFLAKE SET 1	Dee's Distinctively	IME215	18	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME215 SNOWFLAKE SET 1.jpg	Dee's Distinctively Dies SNOWFLAKE SET 1 <br><br>Dee's Distinctively Dies are a unique line of dies created for   spectacular new dimensions in paper crafting. Compatible with most  leading die-cutting machines.<br><br>3 dies<br><br>Size:<br>Smallest:1.10” X 1.25”<br>Largest: 2.25" x 2.0"<br>	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME227	728795255060	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - DRAGONFLY SM.	Dee's Distinctively	IME227	14.5	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME227.jpg	Dee's Distinctively Dies - DRAGONFLY SM.<br><br>A cute dragonfly that includes the topper as well as solid wings, so you can layer in different colours. Add as an embellishment to your project or as a focal point on it's own.<br><br>Use with most leading die-cutting machines.<br><br>1 die cuts 3 shapes<br><br>Size: 1.93" x 2.94"	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME005	741360349223	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Trio Tropical Leaves 	Dee's Distinctively	IME005	19.5	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME005r.jpg	Set of 3.  Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.&nbsp;<div><br></div><div>3 piece die set. Each die cuts 1 leaf.</div><div><br></div><div>Size each: 1 1/2" x 2 3/4" </div>	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME029	783583495233	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Border 1	Dee's Distinctively	IME029	22	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME029r.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines. <div><br></div><div>1 piece die cuts a single border.</div><div><br></div><div>Size: 7.25 x 1.5 in.</div>	DEFAULT	undefined	undefined	undefined	0.04	OZ	IN	
craft-supplies	IME057	783583495516	UPC	Dee's Distinctively	ArtSupplies	Dimensional Die - Snowy Egret 	Dee's Distinctively	IME057	22	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME057.jpg	Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die. <div><br></div><div>1 die cuts 6 pieces that you layer together to make 1 Snowy Egret.</div><div><br></div><div>Size: 3.81in X 3.61in.&nbsp;</div> 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME082	783583495769	UPC	Dee's Distinctively	ArtSupplies	Dimensional Dies - Christmas Tree Overlay 4	Dee's Distinctively	IME082	19	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME082.jpg	Christmas 2013 Collection.  Coordinates with Christmas Tree Silhouette or Christmas Tree Stacker. Single die layout cuts everything in one pass. Can be used for die cutting, stenciling, and masking. Created for spectacular new dimensions in paper crafting. Compatible with most leading die-cutting machines. Parts that can be moved around to create your own custom die.  This is a 1 piece die and cuts a single Christmas tree. This die is compatible with IME021  Size: 2.94in X 5.1in. 	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME103	728795253837	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - With Sympathy	Dee's Distinctively	IME103	10	2	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME103.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.    Size: 2.4 x1.9.&nbsp;2 piece die cuts each word separately.  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME125	728795254056	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Secret garden Flower 3	Dee's Distinctively	IME125	14	1	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME125.jpg	Size: 3.28" x 1.95"  <div>Largest flower is approx. 2"<br>&nbsp;<div>This die is a 6 piece set. These flowers coordinate with flowers IME123, IME124, IME126 and Stems IME122.</div></div>  	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
craft-supplies	IME098	728795253783	UPC	Dee's Distinctively	ArtSupplies	Dee's Distinctively Dies - Deer 1	Dee's Distinctively	IME098	11	0	Migrated Template	https://www.ecstasycrafts.com/assets/images/IME098.jpg	Dee's Distinctively Dies are a unique line of dies created for spectacular new dimensions in paper crafting. Compatible with the Big shot, Vagabond, Cuttlebug and Grand Calibaur die cutting machines.    Size: 1.7 x 2.7. A single piece die cuts 1 piece.        	DEFAULT	undefined	undefined	undefined	0.03	OZ	IN	
